sku	product_id	query_normalized	observed_search_users	observed_orders	observed_gmv	observed_slice_count	searches_desc_present	searches_asc_present	gmv_desc_present	gmv_asc_present	relevance_strength	coverage_gap_strength	ownership_clarity	data_confidence	metric_conflict
2271262133	1948098351	оберег в машину от гибдд прикольный	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271262133	1948098351	оберег на автомобиль	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271262133	1948098351	подвеска авто для мужчин на зеркало	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271262133	1948098351	подвеска в авто четки	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271262133	1948098351	подвеска в автомобиль	424.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271262133	1948098351	подвеска в машину	7092.0	0.0	0.0	2	YES	YES	NO	NO	2	2	1	MEDIUM	YES
2271262133	1948098351	подвеска в машину женский	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271262133	1948098351	подвеска в машину на зеркало	1337.0	0.0	0.0	2	YES	YES	NO	NO	2	2	1	MEDIUM	YES
2271262133	1948098351	подвеска в машину на зеркало dont drive so fast	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271262133	1948098351	подвеска в машину на зеркало кипарис	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271262133	1948098351	подвеска в машину на зеркало стеклянная	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271262133	1948098351	подвеска мужская	181.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271262133	1948098351	подвеска на зеркало автомобиля акула	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271262133	1948098351	подвеска на зеркало в машину	1261.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271262133	1948098351	подвеска на зеркало в машину для мужчины	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271262133	1948098351	подвеска на машину	89.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271262133	1948098351	подвеска рак	107.0	0.0	0.0	1	YES	NO	NO	NO	5	0	1	LOW	NO
2271262133	1948098351	рак	102.0	0.0	0.0	1	YES	NO	NO	NO	4	0	1	LOW	NO
2271262133	1948098351	рак на присоске в машину	0.0	0.0	0.0	1	NO	YES	NO	NO	5	1	2	LOW	NO
2271262133	1948098351	раки	1442.0	0.0	0.0	1	YES	NO	NO	NO	0	2	0	LOW	NO
2271262133	1948098351	талесман для рака	0.0	0.0	0.0	1	NO	YES	NO	NO	0	2	0	LOW	NO
2271262133	1948098351	талисман	208.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271262133	1948098351	футболка знаки зодиака мужская	1.0	0.0	0.0	1	NO	NO	YES	NO	3	2	1	LOW	NO
2271262133	1948098351	четки в автомобиль	178.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271262133	1948098351	четки в автомобиль на зеркало мужские со знаком зодиака	1.0	0.0	0.0	1	NO	NO	NO	YES	3	2	1	LOW	NO
2271262133	1948098351	четки в машину	284.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271262133	1948098351	четки н	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271270261	1948107866	амулеты для знака зодиака рак	1.0	0.0	0.0	1	NO	NO	YES	NO	0	0	0	LOW	NO
2271270261	1948107866	амулеты мужские	2.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271270261	1948107866	амулеты обереги и талисманы	151.0	0.0	0.0	2	YES	NO	NO	YES	2	2	1	MEDIUM	NO
2271270261	1948107866	брелок в машину зеркало	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271270261	1948107866	брелок в машину на зеркало подвеска	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271270261	1948107866	брелок войска связи на зеркало в машине	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271270261	1948107866	бусина зодиак по	0.0	0.0	0.0	1	NO	YES	NO	NO	3	1	1	LOW	NO
2271270261	1948107866	в машину на зеркало	47.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271270261	1948107866	в машину подвеска	104.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271270261	1948107866	висюлька на зеркало в машину ароматизатор мазда	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271270261	1948107866	висюлька на зеркало в машину женская bmv	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271270261	1948107866	голова вуду подвеска на зеркало	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271270261	1948107866	зеркало оберег	2.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271270261	1948107866	зеркало рыбий глаз на самокат	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271270261	1948107866	зеркало с рыбками	2.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271270261	1948107866	зеркальный оберег для мужчин и женщин	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271270261	1948107866	знак зодиака рыбы серебро мужская	1.0	0.0	0.0	1	NO	NO	YES	NO	5	1	2	LOW	NO
2271270261	1948107866	знакак зодиака рыбы	0.0	0.0	0.0	1	NO	YES	NO	NO	5	1	2	LOW	NO
2271270261	1948107866	знаки зодиака	106.0	0.0	0.0	1	YES	NO	NO	NO	3	2	1	LOW	NO
2271270261	1948107866	значек рыбка хрестианский на машину	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271270261	1948107866	крутящийся ароматизатор в машину подвеска на зеркало	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271270261	1948107866	кулон зодиака	1.0	0.0	0.0	1	NO	NO	NO	YES	3	2	1	LOW	NO
2271270261	1948107866	кулон с рыбами	0.0	0.0	0.0	1	NO	YES	NO	NO	0	2	0	LOW	NO
2271270261	1948107866	ловец снов рыбы	1.0	0.0	0.0	1	NO	NO	NO	YES	4	1	2	LOW	NO
2271270261	1948107866	на зеркало в машину подвеска	289.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271270261	1948107866	на зеркало в машину скорпион	1.0	0.0	0.0	1	NO	NO	YES	NO	0	0	0	LOW	NO
2271270261	1948107866	на удачу талисман набор	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271270261	1948107866	набор подвесок на зеркало	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271270261	1948107866	оберег	194.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271270261	1948107866	оберег в автомобиль	10.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271270261	1948107866	оберег в дорогу	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271270261	1948107866	оберег в машину	245.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271270261	1948107866	оберег в машину мужской сынуподвеска на зеркало	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271270261	1948107866	паук в смоле подвеска на зеркало	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271270261	1948107866	подвеска	2415.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271270261	1948107866	подвеска в автомобиль	357.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271270261	1948107866	подвеска в автомобиль на зеркало	414.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271270261	1948107866	подвеска в машину	7308.0	0.0	0.0	2	YES	YES	NO	NO	2	2	1	MEDIUM	YES
2271270261	1948107866	подвеска в машину на зеркало	6256.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271270261	1948107866	подвеска в машину на зеркало из биссера	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271270261	1948107866	подвеска в машину на зеркало ма ка крик	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271270261	1948107866	подвеска в машину на зеркало мех	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271270261	1948107866	подвеска в машину на зеркало питбуль	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271270261	1948107866	подвеска для автомобиля на зеркало женская	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271270261	1948107866	подвеска крючок рыб в машину	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271270261	1948107866	подвеска мужская	1176.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271270261	1948107866	подвеска на зеркало автомобиля акула	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271270261	1948107866	подвеска на зеркало в машину	1131.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271270261	1948107866	подвеска на зеркало в машину лошадь	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271270261	1948107866	подвеска на зеркало в машину скелет рыба	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271270261	1948107866	подвеска на зеркало в машину тигр	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271270261	1948107866	подвеска на зеркало рыба	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271270261	1948107866	подвеска под зеркало	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271270261	1948107866	подвески в машину на зеркало для девушки	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271270261	1948107866	талисман	109.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271270261	1948107866	украшение в машину на зеркало знаки зодиака	1.0	0.0	0.0	1	NO	NO	NO	YES	3	2	1	LOW	NO
2271270261	1948107866	четки в авто с	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271270261	1948107866	четки в машину	722.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271275793	1948116414	yamasaki скорпион	1.0	0.0	0.0	1	NO	NO	YES	NO	4	1	2	LOW	NO
2271275793	1948116414	автоподвеска мужска	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271275793	1948116414	автоподвеска на зеркало авто для женщин	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271275793	1948116414	амулет зеркало защиты для мужчин	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271275793	1948116414	амулет на удачу в машину	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271275793	1948116414	амулет на шею зеркало	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271275793	1948116414	амулет скорпион на	0.0	0.0	0.0	1	NO	YES	NO	NO	5	0	2	LOW	NO
2271275793	1948116414	амулет черный подвеска	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271275793	1948116414	амулеты обереги и талисманы	99.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271275793	1948116414	амулеты обереги и талисманы дерево	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271275793	1948116414	амулеты обереги и талисманы зеркалр	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271275793	1948116414	блестящий брелок в машину на зеркало ведьмочка	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271275793	1948116414	брелок амулет для авто на зеркало	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271275793	1948116414	брелок в виде амулета	0.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271275793	1948116414	брелок в машину военный на зеркало ртв	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271275793	1948116414	брелок в машину на зеркало	200.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271275793	1948116414	брелок в машину на зеркало домовенок кузя	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271275793	1948116414	брелок в машину на зеркало пушистики	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271275793	1948116414	брелок на зеркало в машину хово	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271275793	1948116414	бусина знак скорпион	0.0	0.0	0.0	1	NO	YES	NO	NO	4	1	1	LOW	NO
2271275793	1948116414	бусина знаки зодиака	2.0	0.0	0.0	1	NO	NO	YES	NO	3	2	1	LOW	NO
2271275793	1948116414	бусы оберег	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271275793	1948116414	в машину	559.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271275793	1948116414	в машину амулет	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271275793	1948116414	в машину на зеркало	113.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271275793	1948116414	висюльки в машину на зеркало череп обезьяна	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271275793	1948116414	висючка в машину на зеркало люстра	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271275793	1948116414	декор в машину подвеска	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271275793	1948116414	демон на машину подвеска на стекло маленькие	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271275793	1948116414	деревянный талисман	2.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271275793	1948116414	домовенок в тележке оберег	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271275793	1948116414	дорожный знак в авто	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271275793	1948116414	зеркало кулон амулет	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271275793	1948116414	знак на авто девушка	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271275793	1948116414	знаки зодиака	103.0	0.0	0.0	1	YES	NO	NO	NO	3	2	1	LOW	NO
2271275793	1948116414	из дерева знаки зодиака в подарок	1.0	0.0	0.0	1	NO	NO	NO	YES	3	2	1	LOW	NO
2271275793	1948116414	камни талисманы скорпионы	1.0	0.0	0.0	1	NO	NO	NO	YES	1	1	0	LOW	NO
2271275793	1948116414	колонки в машину скорпионы	1.0	0.0	0.0	1	NO	NO	NO	YES	1	1	0	LOW	NO
2271275793	1948116414	крест в машину на зеркало не доинный	1.0	0.0	0.0	1	NO	NO	NO	YES	0	0	0	LOW	NO
2271275793	1948116414	кулон мужской зеркало	0.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271275793	1948116414	кулон на зеркало в машину	4.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271275793	1948116414	на четки подвеска	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271275793	1948116414	оберег в автомобиль на зеркало	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271275793	1948116414	оберег в машину	686.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271275793	1948116414	оберег в машину мужской	4.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271275793	1948116414	оберег в машину на зеркало женский	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271275793	1948116414	оберег мусульманский в машину в форме звезды	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271275793	1948116414	оберег талисман в машину	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271275793	1948116414	подвеска в машину	7092.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271275793	1948116414	подвеска в машину на зеркало	1367.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271275793	1948116414	подвеска мужская	210.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271275793	1948116414	подвеска на зеркало в машину	1261.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271275793	1948116414	подвеска скорпион	411.0	0.0	0.0	1	YES	NO	NO	NO	5	0	1	LOW	NO
2271275793	1948116414	подвеска скорпион в машину	4.0	0.0	0.0	1	NO	NO	NO	YES	5	0	2	LOW	NO
2271275793	1948116414	скорпион	1852.0	0.0	0.0	1	YES	NO	NO	NO	4	0	1	LOW	NO
2271275793	1948116414	скорпион оберег	4.0	0.0	788.0	1	NO	NO	YES	NO	5	0	2	LOW	NO
2271275793	1948116414	скорпион подвеска	112.0	0.0	0.0	1	YES	NO	NO	NO	5	0	1	LOW	NO
2271275793	1948116414	талисман	100.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271275793	1948116414	талисман мужской на шею	7.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271275793	1948116414	четки в машину	1238.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271285786	1948128035	амулет в автомобиль	6.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271285786	1948128035	амулеты обереги и талисманы	92.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271285786	1948128035	амулеты обереги и талисманы зеркалр	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271285786	1948128035	антена на рроп стрелец	0.0	0.0	0.0	1	NO	YES	NO	NO	4	1	2	LOW	NO
2271285786	1948128035	брелок в машину на зеркало пушистики	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271285786	1948128035	брелок в машину на зеркало фига	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271285786	1948128035	брошь стрелец	39.0	0.0	0.0	1	NO	NO	NO	YES	4	1	2	LOW	NO
2271285786	1948128035	бусы для стрельца	1.0	0.0	0.0	1	NO	NO	NO	YES	0	2	0	LOW	NO
2271285786	1948128035	бусы знак зодиака	1.0	0.0	0.0	1	NO	NO	YES	NO	3	2	1	LOW	NO
2271285786	1948128035	в машину подвеска	103.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271285786	1948128035	в машину подвеска на зеркало скорпион	1.0	0.0	0.0	1	NO	NO	NO	YES	0	0	0	LOW	NO
2271285786	1948128035	голова хищника подвеска в машину	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271285786	1948128035	деревянная коробка для подарка мужчине	2.0	0.0	0.0	1	NO	NO	YES	NO	0	2	0	LOW	NO
2271285786	1948128035	дневник знака зодиака стрелец ♐	1.0	0.0	0.0	1	NO	NO	YES	NO	5	1	2	LOW	NO
2271285786	1948128035	доллар деревянный в машину подвеска на зеркало	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271285786	1948128035	защита для стрельца	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271285786	1948128035	защита для стрельца мужская	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271285786	1948128035	зеркало	7498.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271285786	1948128035	зеркальный оберег	7.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271285786	1948128035	знак задиака девы на торт	0.0	0.0	0.0	1	NO	YES	NO	NO	0	2	0	LOW	NO
2271285786	1948128035	знак зодиака стрелец подвеска мужская в машину	0.0	0.0	0.0	1	NO	YES	NO	NO	5	1	2	LOW	NO
2271285786	1948128035	знак новичок на машину смешно	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271285786	1948128035	знак стрелец светодиодная в машину 99	0.0	0.0	0.0	1	NO	YES	NO	NO	5	1	2	LOW	NO
2271285786	1948128035	знаки зодиака	95.0	0.0	0.0	1	YES	NO	NO	NO	3	2	1	LOW	NO
2271285786	1948128035	календарь карманный знаки зодиака	0.0	0.0	0.0	1	NO	YES	NO	NO	3	2	1	LOW	NO
2271285786	1948128035	крест в машину на зеркало	234.0	0.0	0.0	1	YES	NO	NO	NO	0	0	0	LOW	NO
2271285786	1948128035	кролик стрелец и	0.0	0.0	0.0	1	NO	YES	NO	NO	4	1	1	LOW	NO
2271285786	1948128035	"магазин ""стрелец"	0.0	0.0	0.0	1	NO	YES	NO	NO	4	1	1	LOW	NO
2271285786	1948128035	машины с подвеской	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271285786	1948128035	мешочек со смехом подвеска в машину	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271285786	1948128035	на зеркало авто подвеска	11.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271285786	1948128035	на зеркало автомобиля подвеска мужская	13.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271285786	1948128035	на зеркало в машину подвеска участник бое	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271285786	1948128035	на зеркало подвеска для машины	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271285786	1948128035	оберег в машину	365.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271285786	1948128035	оберег в машину машину на зеркало	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271285786	1948128035	оберег деревянный	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271285786	1948128035	оберег из дерева	11.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271285786	1948128035	оберег с зеркалом	5.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271285786	1948128035	подвеска в автомобиль	96.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271285786	1948128035	подвеска в машину	3171.0	0.0	0.0	2	YES	YES	NO	NO	2	2	1	MEDIUM	YES
2271285786	1948128035	подвеска в машину авторская стрелец	1.0	0.0	0.0	1	NO	NO	NO	YES	5	1	1	LOW	NO
2271285786	1948128035	подвеска в машину на зеркало четки	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271285786	1948128035	подвеска зеркал в машине	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271285786	1948128035	подвеска из дерева в машину	3.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271285786	1948128035	подвеска мужская	172.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271285786	1948128035	подвеска на зеркало в машине	2.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271285786	1948128035	подвеска на зеркало в машину	1288.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271285786	1948128035	подвеска на зеркало девушка	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271285786	1948128035	подвеска на зеркало для автомобиля	2.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271285786	1948128035	подвеска стрелец позолота	1.0	0.0	0.0	1	NO	NO	YES	NO	5	1	2	LOW	NO
2271285786	1948128035	расческа стрелец	1.0	0.0	0.0	1	NO	NO	YES	NO	4	1	2	LOW	NO
2271285786	1948128035	стрелец	622.0	0.0	0.0	1	YES	NO	NO	NO	4	0	1	LOW	NO
2271285786	1948128035	талисман	927.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271285786	1948128035	талисман стрельца	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271285786	1948128035	трафарет стрелец знак зодиака для топора	1.0	0.0	0.0	1	NO	NO	NO	YES	5	1	2	LOW	NO
2271285786	1948128035	четки в автомобиль	192.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271285786	1948128035	четки в машину	137.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271285786	1948128035	четки в машину на зеркало	143.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271292556	1948138072	10 шилингов знаки зодиака	1.0	0.0	0.0	1	NO	NO	NO	YES	3	2	1	LOW	NO
2271292556	1948138072	my jewelry телец	1.0	0.0	0.0	1	NO	NO	NO	YES	4	1	2	LOW	NO
2271292556	1948138072	авто подвеска на зеркало	2.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271292556	1948138072	адамас золото знак зодиака	0.0	0.0	0.0	1	NO	YES	NO	NO	3	2	1	LOW	NO
2271292556	1948138072	амулет для мужчины тельца	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271292556	1948138072	амулет оберег бык	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271292556	1948138072	амулет тельца	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271292556	1948138072	амулет тельца мужской	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271292556	1948138072	амулеты обереги и талисманы	224.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271292556	1948138072	ароматизвтор в машину на зеркало кофе ваниль	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271292556	1948138072	брелок в машину на зеркало вархаммер	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271292556	1948138072	брелок телец и	0.0	0.0	0.0	1	NO	YES	NO	NO	4	1	2	LOW	NO
2271292556	1948138072	брелок у машину byd на зерколо	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271292556	1948138072	бык в машину	3.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271292556	1948138072	в машину авулет	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271292556	1948138072	в машину подвеска	105.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2271292556	1948138072	деревянный амулет	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271292556	1948138072	диффузор с палочками знак зодиака телец	1.0	0.0	0.0	1	NO	NO	YES	NO	5	1	2	LOW	NO
2271292556	1948138072	для салона машины подвеска	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2271292556	1948138072	защита оберег для машины	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271292556	1948138072	зеркало для магии	3.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2271292556	1948138072	зеркало на велосипед торцевое	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2271292556	1948138072	зеркало на машину тойота надия левое	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
