sku	cluster_id	query_or_concept	relevance_state	title_coverage	offer_id_coverage	attribute_coverage	description_coverage	best_existing_evidence	gap_state	notes
2271210394	FAMILY::zodiac	камни близнец знак зодиака	FAMILY_RELEVANT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	title_n:PARTIAL_PRESENT	PARTIAL_GAP	Content coverage only; no Ozon ranking-weight claim.
2271210394	ZODIAC_SIGN::близнецы	колье близнецы на шею	STRONG_PRODUCT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	title_n:PARTIAL_PRESENT	PARTIAL_GAP	Content coverage only; no Ozon ranking-weight claim.
2271210394	USE::car_mirror	коробочка в машину	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271210394	USE::car_mirror	кулон в машину женский на зеркало	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271210394	USE::car_mirror	кулончик с машинкой	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271210394	ZODIAC_SIGN::близнецы	маска близнецы	STRONG_PRODUCT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	title_n:PARTIAL_PRESENT	PARTIAL_GAP	Content coverage only; no Ozon ranking-weight claim.
2271210394	USE::car_mirror	мусульманский талисман нс зеркало	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271210394	USE::car_mirror	на зеркало автомобиля подвеска	GENERIC_RELEVANT	ABSENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	attr_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271210394	USE::car_mirror	необычный обвес в машину на зеркало	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271210394	USE::protection	оберег	GENERIC_RELEVANT	EXACT_PRESENT	ABSENT	EXACT_PRESENT	SEMANTIC_PRESENT	title_n:EXACT_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271210394	USE::car_mirror	оберег в машину	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271210394	USE::car_mirror	оберег в машину на зеркало женский	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271210394	USE::car_mirror	оберег мусульманский в машину в форме звезды	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271210394	USE::car_mirror	оталисман в авто	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271210394	ZODIAC_SIGN::близнецы	подвеска близнецы	EXACT_PRODUCT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	NO_GAP	Content coverage only; no Ozon ranking-weight claim.
2271210394	USE::car_mirror	подвеска в автомобиль	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271210394	USE::car_mirror	подвеска в машину	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	EXACT_PRESENT	EXACT_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271210394	USE::car_mirror	подвеска в машину на зеркало	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	EXACT_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271210394	USE::car_mirror	подвеска в машину на зеркало гремлины	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271210394	CLASS::amulet_pendant	подвеска мужская	GENERIC_RELEVANT	ABSENT	ABSENT	EXACT_PRESENT	ABSENT	attr_n:EXACT_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271210394	USE::car_mirror	подвеска на зеркало в машину	GENERIC_RELEVANT	EXACT_PRESENT	ABSENT	EXACT_PRESENT	EXACT_PRESENT	title_n:EXACT_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271210394	USE::protection	талисман	GENERIC_RELEVANT	EXACT_PRESENT	ABSENT	EXACT_PRESENT	EXACT_PRESENT	title_n:EXACT_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271210394	USE::car_mirror	талисман в машину женский	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271210394	USE::car_mirror	талисман в машину на зеркало	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271210394	USE::car_mirror	четки в машину	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271210394	USE::car_mirror	четки в машину на зеркало	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271210394	FAMILY::zodiac	четки со знаком зодиака	FAMILY_RELEVANT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	ABSENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	UNCLEAR::94537ef79f	podveska na salon	AMBIGUOUS_HOLD	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::car_mirror	акриловые четки в машину на зеркало	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::car_mirror	амулет в машину женский зеркальная	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::protection	амулеты и талисманы	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::car_mirror	аниме в машину подвеска	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	CLASS::amulet_pendant	астрология подвеска	GENERIC_RELEVANT	ABSENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	attr_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::car_mirror	брелок в машину на зеркало	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::car_mirror	брелок в машину на зеркало я свободен	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::car_mirror	бусины в машину	GENERIC_RELEVANT	ABSENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	attr_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	ZODIAC_SIGN::весы	весы	STRONG_PRODUCT	EXACT_PRESENT	EXACT_PRESENT	EXACT_PRESENT	EXACT_PRESENT	title_n:EXACT_PRESENT	NO_GAP	Content coverage only; no Ozon ranking-weight claim.
2271219774	ZODIAC_SIGN::весы	весы авто	EXACT_PRODUCT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	NO_GAP	Content coverage only; no Ozon ranking-weight claim.
2271219774	ZODIAC_SIGN::весы	весы знак зодиака	EXACT_PRODUCT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	NO_GAP	Content coverage only; no Ozon ranking-weight claim.
2271219774	ZODIAC_SIGN::весы	весы зодиак подвеска	EXACT_PRODUCT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	NO_GAP	Content coverage only; no Ozon ranking-weight claim.
2271219774	ZODIAC_SIGN::весы	весы зодиака	EXACT_PRODUCT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	NO_GAP	Content coverage only; no Ozon ranking-weight claim.
2271219774	ZODIAC_SIGN::весы	весы набор	STRONG_PRODUCT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	NO_GAP	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::car_mirror	голова хищника в машину подвеска	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	UNCLEAR::abf9890bf2	деревянное повеска для мужчин	AMBIGUOUS_HOLD	ABSENT	ABSENT	PARTIAL_PRESENT	PARTIAL_PRESENT	attr_n:PARTIAL_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::car_mirror	детали подвески лего техник для машин	GENERIC_RELEVANT	PARTIAL_PRESENT	ABSENT	PARTIAL_PRESENT	PARTIAL_PRESENT	title_n:PARTIAL_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::car_mirror	для машины в салон на зеркало подвескп	GENERIC_RELEVANT	PARTIAL_PRESENT	ABSENT	PARTIAL_PRESENT	PARTIAL_PRESENT	title_n:PARTIAL_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::car_mirror	для салона машины подвеска	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	UNCLEAR::1cbfe75e6f	защелка на нагрудный знак	AMBIGUOUS_HOLD	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::car_mirror	зеркало маржены	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	ZODIAC_SIGN::весы	знак зодиака весы	EXACT_PRODUCT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	EXACT_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	NO_GAP	Content coverage only; no Ozon ranking-weight claim.
2271219774	ZODIAC_SIGN::весы	знак зодиака весы платок	EXACT_PRODUCT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	title_n:PARTIAL_PRESENT	PARTIAL_GAP	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::car_mirror	знак туфелька блестящая на машину	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	UNCLEAR::4192f3f8a2	знаки вес классность	AMBIGUOUS_HOLD	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	FAMILY::zodiac	знаки зодиака шармы	FAMILY_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	FAMILY::zodiac	игрушка на зеркало в машину знак зодиака	FAMILY_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::car_mirror	игрушка спаниель в машину на зеркало	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::protection	кулоны обереги	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::car_mirror	ловец снов в машину	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::car_mirror	на зеркало в авто четки	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::car_mirror	на зеркало в машину украшение	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::protection	оберег	GENERIC_RELEVANT	EXACT_PRESENT	ABSENT	EXACT_PRESENT	SEMANTIC_PRESENT	title_n:EXACT_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::car_mirror	оберег в машину	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::car_mirror	подвеска в машину	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	EXACT_PRESENT	EXACT_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::car_mirror	подвеска в машину ловец снов	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::car_mirror	подвеска в машину на зеркало	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	EXACT_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::car_mirror	подвеска в машину на зеркало знак задиака	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	ZODIAC_SIGN::весы	подвеска в машину на зеркало знак зодиака весы	EXACT_PRODUCT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	NO_GAP	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::car_mirror	подвеска в машину на зеркало юрта	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	ZODIAC_SIGN::весы	подвеска весы	EXACT_PRODUCT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	NO_GAP	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::car_mirror	подвеска женская в автомобиль на зеркало	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	CLASS::amulet_pendant	подвеска мужская	GENERIC_RELEVANT	ABSENT	ABSENT	EXACT_PRESENT	ABSENT	attr_n:EXACT_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::car_mirror	подвеска на зеркало в машину	GENERIC_RELEVANT	EXACT_PRESENT	ABSENT	EXACT_PRESENT	EXACT_PRESENT	title_n:EXACT_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	ZODIAC_SIGN::весы	подвеска на зеркало в машину весы	EXACT_PRODUCT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	NO_GAP	Content coverage only; no Ozon ranking-weight claim.
2271219774	CLASS::amulet_pendant	подвеска на шею ловец снов	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::car_mirror	подвеска оберег в машину на зеркало	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::car_mirror	подвеска прикольная на зеркало в машину	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::car_mirror	подвеска череп вагнер в машину	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::car_mirror	подвески на зеркало авто	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::protection	русские обереги	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::protection	талисман	GENERIC_RELEVANT	EXACT_PRESENT	ABSENT	EXACT_PRESENT	EXACT_PRESENT	title_n:EXACT_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::car_mirror	талисман на удачу для автомобиля	GENERIC_RELEVANT	ABSENT	ABSENT	PARTIAL_PRESENT	PARTIAL_PRESENT	attr_n:PARTIAL_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	ZODIAC_SIGN::весы	талисман подвеска весы	EXACT_PRODUCT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	NO_GAP	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::car_mirror	четки в автомобиль	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::car_mirror	четки в машину	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::car_mirror	четки в машину на зеркало	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	FAMILY::zodiac	четки на машину знак зодиака	FAMILY_RELEVANT	SEMANTIC_PRESENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271219774	USE::car_mirror	японский оберег в машину	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271234726	USE::car_mirror	автоподвеска мужска	GENERIC_RELEVANT	ABSENT	ABSENT	PARTIAL_PRESENT	ABSENT	attr_n:PARTIAL_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271234726	FAMILY::zodiac	адамас золото знак зодиака	FAMILY_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271234726	USE::car_mirror	аксессуары в машину подвесаа зеркал барабан	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271234726	USE::car_mirror	алимпийская мишка брелок в машину подвеска	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271234726	USE::protection	амулеты обереги и талисманы	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	EXACT_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271234726	ZODIAC_SIGN::водолей	блакнот водолей	STRONG_PRODUCT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	title_n:PARTIAL_PRESENT	PARTIAL_GAP	Content coverage only; no Ozon ranking-weight claim.
2271234726	UNCLEAR::cf6515ae0d	браслет для водолея женский	AMBIGUOUS_HOLD	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271234726	UNCLEAR::f5f0a8b9b4	браслет женский для водолея	AMBIGUOUS_HOLD	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271234726	USE::car_mirror	брелок в машину зеркало	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271234726	USE::car_mirror	брелок в машину на зеркало	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271234726	USE::car_mirror	бусины для подвески в машину мужские	GENERIC_RELEVANT	ABSENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	attr_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271234726	USE::protection	бусы оберег	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271234726	USE::car_mirror	в машину амулет	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271234726	USE::car_mirror	в машину подвеска	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	EXACT_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271234726	USE::car_mirror	весючка в машину от зглаза на зеркало	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271234726	USE::car_mirror	висюлька джили cityray в машину подвеска	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271234726	USE::car_mirror	висючка в машину на зеркало люстра	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271234726	ZODIAC_SIGN::водолей	витрина водолей	STRONG_PRODUCT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	title_n:PARTIAL_PRESENT	PARTIAL_GAP	Content coverage only; no Ozon ranking-weight claim.
2271234726	ZODIAC_SIGN::водолей	водолей	STRONG_PRODUCT	EXACT_PRESENT	EXACT_PRESENT	EXACT_PRESENT	EXACT_PRESENT	title_n:EXACT_PRESENT	NO_GAP	Content coverage only; no Ozon ranking-weight claim.
2271234726	ZODIAC_SIGN::водолей	водолей подвеска ювелирная	EXACT_PRODUCT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	title_n:PARTIAL_PRESENT	PARTIAL_GAP	Content coverage only; no Ozon ranking-weight claim.
2271234726	ZODIAC_SIGN::водолей	водолей украшения	EXACT_PRODUCT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	NO_GAP	Content coverage only; no Ozon ranking-weight claim.
2271234726	USE::car_mirror	девушка в авто назеркало	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271234726	USE::car_mirror	девушки матрешки подвески на машину	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271234726	UNCLEAR::abf9890bf2	деревянное повеска для мужчин	AMBIGUOUS_HOLD	ABSENT	ABSENT	PARTIAL_PRESENT	PARTIAL_PRESENT	attr_n:PARTIAL_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271234726	USE::car_mirror	для машин оберег	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271234726	USE::car_mirror	зеркалл магисеское	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271234726	ZODIAC_SIGN::водолей	знак зодиака водолей	EXACT_PRODUCT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	EXACT_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	NO_GAP	Content coverage only; no Ozon ranking-weight claim.
2271234726	USE::car_mirror	знак на машину аптечные товары	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271234726	USE::car_mirror	знаки сувениры для парашютиста в машину	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271234726	USE::car_mirror	игрушка талисман в машину	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
2271234726	USE::car_mirror	игрушки в машину на зеркало	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
